"date","county","rides_inbound","spend","clicks","reach","gas_i","unem_i","precip","tempMax","tempMin","pctPosSent","cases","weekend"
2020-09-01,"Los Angeles",821,0,0,0,3.14528571428571,11.641935483871,0,74,64,0.846698113207547,242521,0
2020-09-01,"Orange",514,0,0,0,3.14528571428571,11.641935483871,0,78,67,0.956204379562044,48825,0
2020-09-01,"Riverside",629,0,0,0,3.14528571428571,11.641935483871,0,89,61,0.972162740899358,53153,0
2020-09-01,"San Bernardino",1655,0,0,0,3.14528571428571,11.641935483871,0,100,61,1,47642,0
2020-09-01,"Ventura",251,0,0,0,3.14528571428571,11.641935483871,0,72,59,1,10866,0
2020-09-02,"Los Angeles",780,0,0,0,3.14557142857143,11.5870967741935,0,72,63,0.917068466730955,243935,0
2020-09-02,"Orange",523,0,0,0,3.14557142857143,11.5870967741935,0,79,66,0.955528846153846,49142,0
2020-09-02,"Riverside",515,0,0,0,3.14557142857143,11.5870967741935,0,92,62,0.982403594159491,53306,0
2020-09-02,"San Bernardino",1697,0,0,0,3.14557142857143,11.5870967741935,0,102,68,1,48245,0
2020-09-02,"Ventura",242,0,0,0,3.14557142857143,11.5870967741935,0,71,57,1,10899,0
2020-09-03,"Los Angeles",783,0,0,0,3.14585714285714,11.5322580645161,0,74,63,0.987829614604463,244999,0
2020-09-03,"Orange",542,0,0,0,3.14585714285714,11.5322580645161,0,81,66,0.947075208913649,49767,0
2020-09-03,"Riverside",527,0,0,0,3.14585714285714,11.5322580645161,0,96,64,0.980919107766729,53703,0
2020-09-03,"San Bernardino",1589,0,0,0,3.14585714285714,11.5322580645161,0,106,66,1,48615,0
2020-09-03,"Ventura",233,0,0,0,3.14585714285714,11.5322580645161,0,72,57,1,11031,0
2020-09-04,"Los Angeles",808,72.93,240,11320,3.14614285714286,11.4774193548387,0,77,64,0.988,246407,0
2020-09-04,"Orange",528,3.96,20,571,3.14614285714286,11.4774193548387,0,86,67,0.944535073409462,50135,0
2020-09-04,"Riverside",396,0.29,1,63,3.14614285714286,11.4774193548387,0,103,67,0.977450747685735,53987,0
2020-09-04,"San Bernardino",1473,0.53,0,83,3.14614285714286,11.4774193548387,0,109,66,1,48615,0
2020-09-04,"Ventura",215,0.5,1,66,3.14614285714286,11.4774193548387,0,75,59,1,11109,0
2020-09-05,"Los Angeles",486,126.47,287,14963,3.14642857142857,11.4225806451613,0,86,67,0.988015978695073,247542,1
2020-09-05,"Orange",475,11.68,30,1189,3.14642857142857,11.4225806451613,0,104,70,0.947604790419162,50499,1
2020-09-05,"Riverside",122,1.9,4,174,3.14642857142857,11.4225806451613,0,117,70,0.98190892077355,53987,1
2020-09-05,"San Bernardino",954,1.67,7,188,3.14642857142857,11.4225806451613,0,111,70,1,49325,1
2020-09-05,"Ventura",0,1.32,3,152,3.14642857142857,11.4225806451613,0,77,60,1,11171,1
2020-09-06,"Los Angeles",397,0,0,0,3.14671428571429,11.3677419354839,0,99,71,0.986769570011025,248334,1
2020-09-06,"Orange",422,0,0,0,3.14671428571429,11.3677419354839,0,105,74,0.952254641909814,50749,1
2020-09-06,"Riverside",73,0,0,0,3.14671428571429,11.3677419354839,0,117,78,0.985232067510548,53987,1
2020-09-06,"San Bernardino",800,0,0,0,3.14671428571429,11.3677419354839,0,111,71,0.997361477572559,49558,1
2020-09-06,"Ventura",0,0,0,0,3.14671428571429,11.3677419354839,0,84,62,1,11254,1
2020-09-07,"Los Angeles",357,0,0,0,3.147,11.3129032258065,0,83,70,0.986761229314421,248821,0
2020-09-07,"Orange",315,0,0,0,3.147,11.3129032258065,0,82,73,0.96037296037296,50864,0
2020-09-07,"Riverside",56,0,0,0,3.147,11.3129032258065,0,93,71,0.987387387387387,53987,0
2020-09-07,"San Bernardino",580,0,0,0,3.147,11.3129032258065,0,109,74,0.995525727069351,49691,0
2020-09-07,"Ventura",0,0,0,0,3.147,11.3129032258065,0,77,65,0.988217967599411,11315,0
2020-09-08,"Los Angeles",814,412.04,1093,67748,3.14628571428571,11.258064516129,0,77,69,0.986666666666667,249241,0
2020-09-08,"Orange",540,26,87,4201,3.14628571428571,11.258064516129,0,79,73,0.972027972027972,51016,0
2020-09-08,"Riverside",523,3.86,8,603,3.14628571428571,11.258064516129,0,83,67,0.99054820415879,54572,0
2020-09-08,"San Bernardino",1622,4.48,11,717,3.14628571428571,11.258064516129,0,98,67,0.991907514450867,49691,0
2020-09-08,"Ventura",240,3.55,9,594,3.14628571428571,11.258064516129,0,75,64,0.975116640746501,11463,0
2020-09-09,"Los Angeles",741,508.283959,1152,90600,3.14557142857143,11.2032258064516,0,73,64,0.982986767485822,249859,0
2020-09-09,"Orange",520,30.980655,99,5501,3.14557142857143,11.2032258064516,0,79,67,0.981981981981982,51292,0
2020-09-09,"Riverside",551,4.280165,10,739,3.14557142857143,11.2032258064516,0,94,64,0.994174757281553,54735,0
2020-09-09,"San Bernardino",1734,5.65018,12,1048,3.14557142857143,11.2032258064516,0,86,56,0.984633569739953,49909,0
2020-09-09,"Ventura",231,3.840127,11,766,3.14557142857143,11.2032258064516,0,70,62,0.960132890365448,11475,0
2020-09-10,"Los Angeles",772,502.925068,1074,86042,3.14485714285714,11.1483870967742,0,70,62,0.977873977873978,251024,0
2020-09-10,"Orange",527,29.869134,82,4969,3.14485714285714,11.1483870967742,0,85,64,0.988839285714286,51599,0
2020-09-10,"Riverside",539,4.869844,12,873,3.14485714285714,11.1483870967742,0,91,58,0.993827160493827,54868,0
2020-09-10,"San Bernardino",1699,6.909796,12,1136,3.14485714285714,11.1483870967742,0,85,52,0.974390243902439,50210,0
2020-09-10,"Ventura",255,4.329892,7,800,3.14485714285714,11.1483870967742,0,66,57,0.942028985507246,11497,0
2020-09-11,"Los Angeles",872,536.05,950,85942,3.14414285714286,11.0935483870968,0,75,61,0.974246575342466,252066,0
2020-09-11,"Orange",508,32.45,67,5166,3.14414285714286,11.0935483870968,0,83,61,0.992592592592593,51758,0
2020-09-11,"Riverside",487,4.75,10,885,3.14414285714286,11.0935483870968,0,95,61,0.992857142857143,55073,0
2020-09-11,"San Bernardino",1525,7.79,14,1144,3.14414285714286,11.0935483870968,0,87,52,0.963788300835655,50385,0
2020-09-11,"Ventura",236,4.88,9,884,3.14414285714286,11.0935483870968,0,71,55,0.91304347826087,11600,0
2020-09-12,"Los Angeles",510,569.53,938,98462,3.14342857142857,11.0387096774194,0,74,60,0.966045272969374,253176,1
2020-09-12,"Orange",284,37.59,78,6067,3.14342857142857,11.0387096774194,0,84,63,0.994202898550725,51936,1
2020-09-12,"Riverside",100,5.21,6,1012,3.14342857142857,11.0387096774194,0,95,60,0.991176470588235,55073,1
2020-09-12,"San Bernardino",1007,7.65,16,1392,3.14342857142857,11.0387096774194,0,92,52,0.946127946127946,50543,1
2020-09-12,"Ventura",0,5.1,7,910,3.14342857142857,11.0387096774194,0,66,54,0.900311526479751,11700,1
2020-09-13,"Los Angeles",404,547.18,894,110192,3.14271428571429,10.9838709677419,0,75,60,0.957290132547865,253985,1
2020-09-13,"Orange",355,36.89,82,6500,3.14271428571429,10.9838709677419,0,81,64,0.990322580645161,52121,1
2020-09-13,"Riverside",73,5.8,13,1232,3.14271428571429,10.9838709677419,0,96,60,0.987138263665595,55073,1
2020-09-13,"San Bernardino",647,7.67,10,1586,3.14271428571429,10.9838709677419,0,98,54,0.933209647495362,50699,1
2020-09-13,"Ventura",0,5.12,9,1104,3.14271428571429,10.9838709677419,0,70,57,0.893382352941177,11759,1
2020-09-14,"Los Angeles",738,548.66,909,107536,3.142,10.9290322580645,0,77,61,0.956302521008403,254656,0
2020-09-14,"Orange",649,39.48,109,6350,3.142,10.9290322580645,0,85,64,0.985074626865672,52166,0
2020-09-14,"Riverside",529,5.24,10,1149,3.142,10.9290322580645,0,97,62,0.981818181818182,55766,0
2020-09-14,"San Bernardino",1718,8.36,19,1585,3.142,10.9290322580645,0,96,58,0.928721174004193,50709,0
2020-09-14,"Ventura",206,5.07,8,1000,3.142,10.9290322580645,0,71,54,0.890756302521008,11855,0
2020-09-15,"Los Angeles",765,557.31,964,106844,3.14071428571429,10.8741935483871,0,76,62,0.96045197740113,255049,0
2020-09-15,"Orange",660,39.17,79,6693,3.14071428571429,10.8741935483871,0,86,64,0.978991596638656,52316,0
2020-09-15,"Riverside",490,6.1,7,1186,3.14071428571429,10.8741935483871,0,98,62,0.983935742971888,55986,0
2020-09-15,"San Bernardino",1774,9.04,21,1637,3.14071428571429,10.8741935483871,0,94,59,0.931924882629108,50978,0
2020-09-15,"Ventura",211,6.25,9,1025,3.14071428571429,10.8741935483871,0,70,55,0.892018779342723,11903,0
2020-09-16,"Los Angeles",797,553.43,909,105538,3.13942857142857,10.8193548387097,0,81,62,0.963517305893358,256148,0
2020-09-16,"San Bernardino",1660,10.19,12,1707,3.13942857142857,10.8193548387097,0,97,57,0.942583732057416,51252,0
2020-09-16,"Ventura",218,5.43,6,976,3.13942857142857,10.8193548387097,0,71,56,0.888888888888889,11932,0
2020-09-17,"Los Angeles",768,544.93,840,96854,3.13814285714286,10.7645161290323,0,82,62,0.971731448763251,257271,0
2020-09-17,"Orange",620,34.12,76,4910,3.13814285714286,10.7645161290323,0,94,65,0.97244094488189,52645,0
2020-09-17,"Riverside",623,4.94,6,1012,3.13814285714286,10.7645161290323,0,101,62,0.991701244813278,56374,0
2020-09-17,"San Bernardino",1596,8.69,15,1432,3.13814285714286,10.7645161290323,0,98,57,0.958429561200924,51467,0
2020-09-17,"Ventura",216,4.79,4,898,3.13814285714286,10.7645161290323,0,72,53,0.865384615384615,12073,0
2020-09-18,"Los Angeles",777,556.94,796,95874,3.13685714285714,10.7096774193548,0,87,63,0.977469670710572,258516,0
2020-09-18,"Orange",459,37.25,94,5257,3.13685714285714,10.7096774193548,0,90,68,0.966789667896679,52900,0
2020-09-18,"Riverside",503,5.93,11,1003,3.13685714285714,10.7096774193548,0,102,67,0.995833333333333,56681,0
2020-09-18,"San Bernardino",1529,8.89,15,1520,3.13685714285714,10.7096774193548,0,97,61,0.969162995594714,51750,0
2020-09-18,"Ventura",207,6.27,10,939,3.13685714285714,10.7096774193548,0,77,59,0.872727272727273,12167,0
2020-09-19,"Los Angeles",497,555.1,727,105588,3.13557142857143,10.6548387096774,0,77,65,0.976088812980359,259817,1
2020-09-19,"Orange",376,38.41,79,6038,3.13557142857143,10.6548387096774,0,83,66,0.96140350877193,53163,1
2020-09-19,"Riverside",108,5.73,9,1068,3.13557142857143,10.6548387096774,0,98,65,1,56681,1
2020-09-19,"San Bernardino",990,9.23,14,1499,3.13557142857143,10.6548387096774,0,95,59,0.96989247311828,52287,1
2020-09-19,"Ventura",0,4.65,9,1001,3.13557142857143,10.6548387096774,0,72,56,0.858064516129032,12236,1
2020-09-20,"Los Angeles",463,539.92,807,102528,3.13428571428571,10.5870967741935,0,74,60,0.971240755957272,260797,1
2020-09-20,"Orange",287,38.32,72,6195,3.13428571428571,10.5870967741935,0,78,66,0.947204968944099,53381,1
2020-09-20,"Riverside",70,5.59,10,1130,3.13428571428571,10.5870967741935,0,95,63,0.995884773662552,56681,1
2020-09-20,"San Bernardino",649,9.71,17,1498,3.13428571428571,10.5870967741935,0,94,54,0.970588235294118,52471,1
2020-09-20,"Ventura",0,5.85,13,924,3.13428571428571,10.5870967741935,0,71,53,0.833333333333333,12328,1
2020-09-21,"Los Angeles",728,536.329627,729,98396,3.133,10.5612903225806,0,73,64,0.969194312796208,261446,0
2020-09-21,"Orange",640,39.000189,66,5898,3.133,10.5612903225806,0,78,66,0.941176470588235,53524,0
2020-09-21,"Riverside",497,5.49,12,1024,3.133,10.5612903225806,0,92,62,0.991902834008097,57419,0
2020-09-21,"San Bernardino",1652,8.68,13,1461,3.133,10.5612903225806,0,95,60,0.966942148760331,52649,0
2020-09-21,"Ventura",231,5.4,14,920,3.133,10.5612903225806,0,70,58,0.827868852459016,12406,0
2020-09-22,"Los Angeles",760,516.71,733,83664,3.13171428571429,10.5354838709677,0,74,64,0.965384615384615,262133,0
2020-09-22,"Orange",608,40.92,76,5532,3.13171428571429,10.5354838709677,0,80,66,0.933842239185751,53733,0
2020-09-22,"Riverside",591,5.27,6,806,3.13171428571429,10.5354838709677,0,94,61,0.979674796747968,57482,0
2020-09-22,"San Bernardino",1703,9.76,15,1136,3.13171428571429,10.5354838709677,0,93,59,0.96049896049896,52873,0
2020-09-22,"Ventura",243,5.64,13,908,3.13171428571429,10.5354838709677,0,70,60,0.826923076923077,12477,0
2020-09-23,"Los Angeles",744,191.12,217,29075,3.13042857142857,10.5096774193548,0,75,63,0.966374269005848,263333,0
2020-09-23,"Orange",593,14.07,28,1790,3.13042857142857,10.5096774193548,0,85,64,0.932558139534884,53901,0
2020-09-23,"Riverside",600,2.29,1,281,3.13042857142857,10.5096774193548,0,93,62,0.968503937007874,57695,0
2020-09-23,"San Bernardino",1699,3.82,7,502,3.13042857142857,10.5096774193548,0,95,58,0.959432048681542,53121,0
2020-09-23,"Ventura",249,1.91,1,283,3.13042857142857,10.5096774193548,0,73,58,0.792079207920792,12507,0
2020-09-24,"Los Angeles",808,0,0,0,3.12914285714286,10.4838709677419,0,81,61,0.970169491525424,264414,0
2020-09-24,"Orange",521,0,0,0,3.12914285714286,10.4838709677419,0,82,64,0.931106471816284,54023,0
2020-09-24,"Riverside",604,0,0,0,3.12914285714286,10.4838709677419,0,96,62,0.953405017921147,57883,0
2020-09-24,"San Bernardino",1697,0,0,0,3.12914285714286,10.4838709677419,0,96,54,0.96360153256705,53359,0
2020-09-24,"Ventura",260,0,0,0,3.12914285714286,10.4838709677419,0,76,54,0.797020484171322,12591,0
2020-09-25,"Los Angeles",788,590.16002,680,84512,3.12785714285714,10.458064516129,0,75,64,0.974034620505992,265775,0
2020-09-25,"Orange",507,42.673006,68,5044,3.12785714285714,10.458064516129,0,78,65,0.930379746835443,54328,0
2020-09-25,"Riverside",495,7.113948,9,952,3.12785714285714,10.458064516129,0,91,60,0.941780821917808,58178,0
2020-09-25,"San Bernardino",1626,11.536536,10,1344,3.12785714285714,10.458064516129,0,95,56,0.958174904942966,53669,0
2020-09-25,"Ventura",223,6.863817,7,858,3.12785714285714,10.458064516129,0,73,57,0.796084828711256,12617,0
2020-09-26,"Los Angeles",482,695.933901,747,105235,3.12657142857143,10.4322580645161,0,77,64,0.976174268209666,266988,1
2020-09-26,"Orange",483,48.191172,69,6508,3.12657142857143,10.4322580645161,0,78,67,0.926086956521739,54527,1
2020-09-26,"Riverside",152,7.270149,16,1011,3.12657142857143,10.4322580645161,0,90,60,0.929765886287625,58178,1
2020-09-26,"San Bernardino",1080,13.180288,17,1581,3.12657142857143,10.4322580645161,0,93,54,0.956603773584906,54386,1
2020-09-26,"Ventura",0,7.980143,10,1176,3.12657142857143,10.4322580645161,0,74,60,0.80365296803653,12664,1
2020-09-27,"Los Angeles",430,671.76,794,109776,3.12528571428571,10.4064516129032,0,74,63,0.977496483825598,267801,1
2020-09-27,"Orange",360,46.73,69,6412,3.12528571428571,10.4064516129032,0,78,68,0.920634920634921,54778,1
2020-09-27,"Riverside",107,7.22,9,1136,3.12528571428571,10.4064516129032,0,91,62,0.930693069306931,58178,1
2020-09-27,"San Bernardino",788,11.26,20,1697,3.12528571428571,10.4064516129032,0,97,57,0.959847036328872,54478,1
2020-09-27,"Ventura",0,8.25,13,1321,3.12528571428571,10.4064516129032,0,74,64,0.809128630705394,12729,1
2020-09-28,"Los Angeles",814,668.17,769,101803,3.124,10.3806451612903,0,75,65,0.974962063732929,268455,0
2020-09-28,"Orange",581,47.35,70,6402,3.124,10.3806451612903,0,86,68,0.910194174757281,54912,0
2020-09-28,"Riverside",549,7.13,11,1120,3.124,10.3806451612903,0,104,61,0.92280701754386,58932,0
2020-09-28,"San Bernardino",1763,11.91,19,1776,3.124,10.3806451612903,0,96,59,0.957317073170732,54482,0
2020-09-28,"Ventura",234,7.36,12,1131,3.124,10.3806451612903,0,73,64,0.829875518672199,12775,0
2020-09-29,"Los Angeles",746,751.895937,798,111921,3.12185714285714,10.3548387096774,0,80,64,0.969801553062985,269284,0
2020-09-29,"Orange",562,61.619247,85,7832,3.12185714285714,10.3548387096774,0,92,66,0.897574123989218,55022,0
2020-09-29,"Riverside",614,10.449816,4,1312,3.12185714285714,10.3548387096774,0,105,63,0.920168067226891,59173,0
2020-09-29,"San Bernardino",1811,17.359671,17,2162,3.12185714285714,10.3548387096774,0,97,54,0.949771689497717,54849,0
2020-09-29,"Ventura",263,10.679793,11,1340,3.12185714285714,10.3548387096774,0,72,61,0.84297520661157,12812,0
2020-09-30,"Los Angeles",782,456.520463,284,53779,3.11971428571429,10.3290322580645,0,92,66,0.963257199602781,270299,0
2020-09-30,"Orange",604,39.461078,23,3614,3.11971428571429,10.3290322580645,0,100,67,0.897959183673469,55239,0
2020-09-30,"Riverside",600,6.600276,0,708,3.11971428571429,10.3290322580645,0,108,66,0.921465968586388,59405,0
2020-09-30,"San Bernardino",1713,10.590396,5,1049,3.11971428571429,10.3290322580645,0,98,62,0.95,55203,0
2020-09-30,"Ventura",245,6.350242,1,693,3.11971428571429,10.3290322580645,0,82,59,0.886956521739131,12875,0
2020-10-01,"Los Angeles",829,63.83,175,19027,3.11757142857143,10.3032258064516,0,92,67,0.957207207207207,271371,0
2020-10-01,"Orange",584,4.95,19,1194,3.11757142857143,10.3032258064516,0,97,68,0.898089171974522,55437,0
2020-10-01,"Riverside",622,0.78,3,222,3.11757142857143,10.3032258064516,0,106,69,0.92156862745098,59488,0
2020-10-01,"San Bernardino",1644,1.19,5,350,3.11757142857143,10.3032258064516,0,100,60,0.946327683615819,55394,0
2020-10-01,"Ventura",248,0.66,2,220,3.11757142857143,10.3032258064516,0,89,61,0.918918918918919,12968,0
2020-10-02,"Los Angeles",868,70.959717,200,21274,3.11542857142857,10.2774193548387,0,92,66,0.950191570881226,272653,0
2020-10-02,"Orange",586,5.470222,20,1426,3.11542857142857,10.2774193548387,0,92,68,0.902527075812274,55648,0
2020-10-02,"Riverside",493,0.72,4,236,3.11542857142857,10.2774193548387,0,105,66,0.9,59934,0
2020-10-02,"San Bernardino",1742,1.3,7,393,3.11542857142857,10.2774193548387,0,101,58,0.938271604938272,55671,0
2020-10-02,"Ventura",220,0.96,4,240,3.11542857142857,10.2774193548387,0,85,60,0.952380952380952,13057,0
2020-10-03,"Los Angeles",487,68.53,155,20752,3.11328571428571,10.2516129032258,0,86,66,0.945130315500686,273638,1
2020-10-03,"Orange",220,5.12,20,1313,3.11328571428571,10.2516129032258,0,91,65,0.912,55903,1
2020-10-03,"Riverside",150,1.16,3,230,3.11328571428571,10.2516129032258,0,101,63,0.898989898989899,59934,1
2020-10-03,"San Bernardino",825,1.25,4,368,3.11328571428571,10.2516129032258,0,100,54,0.933993399339934,56011,1
2020-10-03,"Ventura",0,0.92,5,240,3.11328571428571,10.2516129032258,0,81,60,0.975609756097561,13120,1
2020-10-04,"Los Angeles",489,66,155,20755,3.11114285714286,10.2258064516129,0,84,62,0.943181818181818,274565,1
2020-10-04,"Orange",201,4.75,12,1296,3.11114285714286,10.2258064516129,0,92,61,0.927350427350427,56226,1
2020-10-04,"Riverside",88,0.88,0,191,3.11114285714286,10.2258064516129,0,98,61,0.89247311827957,59991,1
2020-10-04,"San Bernardino",635,1.32,2,400,3.11114285714286,10.2258064516129,0,99,54,0.928571428571429,56275,1
2020-10-04,"Ventura",0,0.81,4,228,3.11114285714286,10.2258064516129,0,78,58,1,13150,1
2020-10-05,"Los Angeles",813,53.8,185,16130,3.109,10.2,0,78,65,0.948179271708683,274942,0
2020-10-05,"Orange",594,3.78,9,976,3.109,10.2,0,90,64,0.933054393305439,56346,0
2020-10-05,"Riverside",554,0.5,4,136,3.109,10.2,0,97,63,0.885416666666667,60738,0
2020-10-05,"San Bernardino",1708,0.7,0,266,3.109,10.2,0,95,60,0.933098591549296,56400,0
2020-10-05,"Ventura",270,0.62,1,148,3.109,10.2,0,75,58,1,13197,0
2020-10-06,"Los Angeles",770,0,0,0,3.10814285714286,10.1741935483871,0,84,63,0.949659863945578,275856,0
2020-10-06,"Orange",570,0,0,0,3.10814285714286,10.1741935483871,0,89,64,0.9453125,56493,0
2020-10-06,"Riverside",653,0,0,0,3.10814285714286,10.1741935483871,0,95,62,0.900990099009901,60867,0
2020-10-06,"San Bernardino",1873,0,0,0,3.10814285714286,10.1741935483871,0,95,57,0.939501779359431,56522,0
2020-10-06,"Ventura",281,0,0,0,3.10814285714286,10.1741935483871,0,77,58,1,13224,0
2020-10-07,"Los Angeles",773,0,0,0,3.10728571428571,10.1483870967742,0,74,63,0.954054054054054,277445,0
2020-10-07,"Orange",605,0,0,0,3.10728571428571,10.1483870967742,0,78,64,0.953736654804271,56652,0
2020-10-07,"Riverside",554,0,0,0,3.10728571428571,10.1483870967742,0,91,61,0.932038834951456,61133,0
2020-10-07,"San Bernardino",1759,0,0,0,3.10728571428571,10.1483870967742,0,91,54,0.944237918215613,56823,0
2020-10-07,"Ventura",267,0,0,0,3.10728571428571,10.1483870967742,0,71,54,1,13242,0
2020-10-08,"Los Angeles",793,0,0,0,3.10642857142857,10.1225806451613,0,74,64,0.96027397260274,278665,0
2020-10-08,"Orange",590,0,0,0,3.10642857142857,10.1225806451613,0,78,68,0.959322033898305,56800,0
2020-10-08,"Riverside",578,0,0,0,3.10642857142857,10.1225806451613,0,81,62,0.944954128440367,61416,0
2020-10-08,"San Bernardino",1787,0,0,0,3.10642857142857,10.1225806451613,0,85,54,0.952569169960474,57203,0
2020-10-08,"Ventura",251,0,0,0,3.10642857142857,10.1225806451613,0,72,60,1,13333,0
2020-10-09,"Los Angeles",843,0,0,0,3.10557142857143,10.0967741935484,0,73,64,0.965811965811966,279909,0
2020-10-09,"Orange",599,0,0,0,3.10557142857143,10.0967741935484,0,76,68,0.965870307167235,57001,0
2020-10-09,"Riverside",499,0,0,0,3.10557142857143,10.0967741935484,0,79,61,0.956896551724138,61824,0
2020-10-09,"San Bernardino",1737,0,0,0,3.10557142857143,10.0967741935484,0,84,57,0.969957081545064,57517,0
2020-10-09,"Ventura",228,0,0,0,3.10557142857143,10.0967741935484,0,72,61,1,13399,0
2020-10-10,"Los Angeles",601,0,0,0,3.10471428571429,10.0709677419355,0,73,65,0.965151515151515,281165,1
2020-10-10,"Orange",352,0,0,0,3.10471428571429,10.0709677419355,0,77,68,0.971326164874552,57225,1
2020-10-10,"Riverside",126,0,0,0,3.10471428571429,10.0709677419355,0,78,62,0.966386554621849,61824,1
2020-10-10,"San Bernardino",987,0,0,0,3.10471428571429,10.0709677419355,0,84,60,0.971563981042654,57834,1
2020-10-10,"Ventura",0,0,0,0,3.10471428571429,10.0709677419355,0,73,59,1,13469,1
2020-10-11,"Los Angeles",433,0,0,0,3.10385714285714,10.0451612903226,0,73,61,0.97092084006462,282135,1
2020-10-11,"Orange",356,0,0,0,3.10385714285714,10.0451612903226,0,77,63,0.971774193548387,57479,1
2020-10-11,"Riverside",75,0,0,0,3.10385714285714,10.0451612903226,0,83,58,0.965811965811966,61845,1
2020-10-11,"San Bernardino",735,0,0,0,3.10385714285714,10.0451612903226,0,87,54,0.973958333333333,57974,1
2020-10-11,"Ventura",0,0,0,0,3.10385714285714,10.0451612903226,0,73,58,1,13520,1
2020-10-12,"Los Angeles",657,0,0,0,3.103,10.0193548387097,0,80,63,0.973509933774834,282982,0
2020-10-12,"Orange",513,0,0,0,3.103,10.0193548387097,0,90,63,0.972972972972973,57595,0
2020-10-12,"Riverside",420,0,0,0,3.103,10.0193548387097,0,99,59,0.959677419354839,62112,0
2020-10-12,"San Bernardino",1446,0,0,0,3.103,10.0193548387097,0,92,51,0.977653631284916,58125,0
2020-10-12,"Ventura",227,0,0,0,3.103,10.0193548387097,0,77,59,1,13604,0
2020-10-13,"Los Angeles",795,0,0,0,3.10257142857143,9.99354838709677,0,86,65,0.976027397260274,283750,0
2020-10-13,"Orange",580,0,0,0,3.10257142857143,9.99354838709677,0,93,65,0.971291866028708,57773,0
2020-10-13,"Riverside",591,0,0,0,3.10257142857143,9.99354838709677,0,100,63,0.96875,62553,0
2020-10-13,"San Bernardino",1818,0,0,0,3.10257142857143,9.99354838709677,0,96,52,0.976744186046512,58579,0
2020-10-13,"Ventura",245,0,0,0,3.10257142857143,9.99354838709677,0,86,61,1,13617,0
2020-10-14,"Los Angeles",737,47.74,44,6484,3.10214285714286,9.96774193548387,0,86,64,0.97171381031614,285016,0
2020-10-14,"Orange",612,2.43,2,266,3.10214285714286,9.96774193548387,0,91,63,0.966346153846154,58021,0
2020-10-14,"Riverside",630,0.24,0,54,3.10214285714286,9.96774193548387,0,99,61,0.96969696969697,62900,0
2020-10-14,"San Bernardino",1715,0.06,0,9,3.10214285714286,9.96774193548387,0,94,51,0.972375690607735,58936,0
2020-10-14,"Ventura",239,0.09,0,14,3.10214285714286,9.96774193548387,0,86,58,1,13645,0
2020-10-15,"Los Angeles",670,129.61,111,14473,3.10171428571429,9.94193548387097,0,82,64,0.969745222929936,286183,0
2020-10-15,"Orange",649,6.14,5,688,3.10171428571429,9.94193548387097,0,92,65,0.962085308056872,58183,0
2020-10-15,"Riverside",614,0.76,0,128,3.10171428571429,9.94193548387097,0,101,62,0.971830985915493,63125,0
2020-10-15,"San Bernardino",1657,0.53,3,12,3.10171428571429,9.94193548387097,0,92,53,0.979591836734694,59169,0
2020-10-15,"Ventura",255,0.38,0,53,3.10171428571429,9.94193548387097,0,84,59,1,13697,0
2020-10-16,"Los Angeles",878,125,94,12320,3.10128571428571,9.91612903225806,0,81,63,0.963358778625954,287222,0
2020-10-16,"Orange",610,6.18,5,560,3.10128571428571,9.91612903225806,0,87,64,0.960869565217391,58354,0
2020-10-16,"Riverside",523,0.56,0,56,3.10128571428571,9.91612903225806,0,102,64,0.973333333333333,63284,0
2020-10-16,"San Bernardino",1493,0.39,0,16,3.10128571428571,9.91612903225806,0,89,50,0.986363636363636,59463,0
2020-10-16,"Ventura",230,0.2,0,33,3.10128571428571,9.91612903225806,0,96,59,1,13750,0
2020-10-17,"Los Angeles",566,134.93,115,13912,3.10085714285714,9.89032258064516,0,80,64,0.96128170894526,288136,1
2020-10-17,"Orange",222,6.22,3,648,3.10085714285714,9.89032258064516,0,81,63,0.965909090909091,58447,1
2020-10-17,"Riverside",114,0.86,0,96,3.10085714285714,9.89032258064516,0,95,62,0.978142076502732,63284,1
2020-10-17,"San Bernardino",945,0.64,1,16,3.10085714285714,9.89032258064516,0,96,51,0.992673992673993,59602,1
2020-10-17,"Ventura",0,0.2,0,42,3.10085714285714,9.89032258064516,0,74,60,1,13805,1
2020-10-18,"Los Angeles",494,132.02,110,14648,3.10042857142857,9.86451612903226,0,74,63,0.957345971563981,288451,1
2020-10-18,"Orange",203,5.19,6,624,3.10042857142857,9.86451612903226,0,80,67,0.975694444444445,58648,1
2020-10-18,"Riverside",90,0.94,2,120,3.10042857142857,9.86451612903226,0,90,58,0.976744186046512,63284,1
2020-10-18,"San Bernardino",600,0.31,2,24,3.10042857142857,9.86451612903226,0,94,58,0.996904024767802,59696,1
2020-10-18,"Ventura",0,0.32,1,28,3.10042857142857,9.86451612903226,0,72,59,1,13845,1
2020-10-19,"Los Angeles",792,137.11,187,22431,3.1,9.83870967741936,0,74,63,0.961832061068702,289366,0
2020-10-19,"Orange",717,6.97,11,1252,3.1,9.83870967741936,0,77,67,0.983606557377049,58851,0
2020-10-19,"Riverside",583,1.13,2,231,3.1,9.83870967741936,0,85,58,0.983739837398374,64075,0
2020-10-19,"San Bernardino",1654,1.26,3,292,3.1,9.83870967741936,0,95,56,0.997237569060774,59779,0
2020-10-19,"Ventura",247,0.95,1,238,3.1,9.83870967741936,0,69,61,1,13901,0
